roi_number,Area,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RepresentativeWidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,numBlobs,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,Area_over_PerimeterSquared,Area_over_Perimeter,summedConvexPerimeter_over_Perimeter
4819,254,2456.725455,22,14,260.064231,57.128462,0.7686652927,17.98340469,0.8246753247,22.55115455,14.42487325,3.921619473,58.627417,11.54545455,0.9766817952,953.6616526,22.80328245,14,1,254,2456.725455,260.064231,57.128462,22.55115455,14.42487325,58.627417,953.6616526,0.07389791679,4.332443983,0.9744325254
4821,144,1104.008018,13,17,172.78946,47.57892,0.6497658274,13.54055001,0.6515837104,16.24261374,12.34657013,82.29088567,51.04163056,8.411764706,0.8333841659,663.457119,19.23535314,13,1,144,1104.008018,172.78946,47.57892,16.24261374,12.34657013,51.04163056,663.457119,0.0552730478,2.821226486,0.932159092
4823,106,754.2440362,12,13,114.6138903,37.22778059,0.603144243,11.61737456,0.6794871795,13.32408834,10.62772103,-66.91603755,39.00609665,8.153846154,0.9248442726,503.1339954,14.4219941,11.85226009,1,106,754.2440362,114.6138903,37.22778059,13.32408834,10.62772103,39.00609665,503.1339954,0.06966920906,2.717523902,0.9544092791
4824,126,1032.013187,13,13,138.8452307,40.6904614,0.386277753,12.66602474,0.7455621302,13.46466293,12.41956961,87.5570689,43.83452378,9.692307692,0.907485258,554.6372757,15.26397936,13,1,126,1032.013187,138.8452307,40.6904614,13.46466293,12.41956961,43.83452378,554.6372757,0.06557494873,2.874446649,0.9282742891
4825,109,765.5014099,15,13,122.1805095,39.36101892,0.5356667004,11.78062436,0.558974359,13.28855742,11.22124994,5.373744211,41.24873734,7.266666667,0.892122651,477.1715505,15.13236723,12.61384444,1,109,765.5014099,122.1805095,39.36101892,13.28855742,11.22124994,41.24873734,477.1715505,0.06406269136,2.642505129,0.9542357282
4826,68,205.5399475,19,6,82.15155727,39.30311454,0.9682792236,9.304852983,0.5964912281,19.98541872,4.9937697,-5.361434369,41.55634919,3.931084156,0.8277384174,205.808548,19.41645118,5.802856703,1,68,205.5399475,82.15155727,39.30311454,19.98541872,4.9937697,41.55634919,205.808548,0.03937623053,1.636332386,0.9457788113
4827,242,1834.879883,23,22,304.0775409,64.1550817,0.7670309164,17.55346034,0.4782608696,22.84017206,14.65448602,-33.20845138,66.80508653,9.696451187,0.7958496353,790.9060059,24.69766136,16.10442991,1,242,1834.879883,304.0775409,64.1550817,22.84017206,14.65448602,66.80508653,790.9060059,0.05422459342,3.622478655,0.9603322896
4828,439,4676.653364,36,17,473.6955229,85.3910457,0.8885701253,23.64216911,0.7173202614,35.6096804,16.3356137,-4.104510779,88.76955262,12.13888889,0.9267556454,1603.571659,37.36179461,17,1,439,4676.653364,473.6955229,85.3910457,35.6096804,16.3356137,88.76955262,1603.571659,0.05571042325,4.945389348,0.9619407013
4829,1763,27098.74609,77,50,2495.40111,191.8022193,0.8434305783,47.37849003,0.4579220779,73.58467872,39.5324987,-14.11440867,236.6639969,19.59385681,0.7064996458,5725.57666,77.02317734,46.65597836,2,1935,28308.78286,2701.330408,245.6608167,94.43754428,50.94791866,295.7766953,6440.522198,0.03147660779,7.449379808,0.8305617739
4830,779,13909.00877,40,29,869.7219099,107.4438199,0.6606493426,31.49370739,0.6715517241,37.50171767,28.15233854,-12.66697727,114.8111832,19,0.8956886001,3463.148324,40.99936208,28.85960098,1,779,13909.00877,869.7219099,107.4438199,37.50171767,28.15233854,114.8111832,3463.148324,0.05909749499,6.785053323,0.9358306124
4831,664,6504.593262,50,28,903.321984,116.6439681,0.9034542848,29.07629718,0.4742857143,47.09745897,20.18994816,-2.328866002,134.2020561,12.50712013,0.7350645858,2215.159424,50.00983716,26.41353266,1,664,6504.593262,903.321984,116.6439681,47.09745897,20.18994816,134.2020561,2215.159424,0.03686801366,4.947763239,0.8691667729
4833,115,803.4623212,15,16,147.9331761,43.8663523,0.4902333767,12.10051849,0.4791666667,13.68026256,11.92359659,-47.76386991,43.87005769,7.0625,0.7773780229,499.0566043,17.20409044,12.1599577,1,115,803.4623212,147.9331761,43.8663523,13.68026256,11.92359659,43.87005769,499.0566043,0.05975323593,2.621377907,0.9999155373
4835,91,568.75917,13,13,105.875748,35.75149595,0.7235532739,10.76405122,0.5384615385,13.49398102,9.314470604,-46.07110865,37.45584412,6.923076923,0.8594980601,393.3472181,14.3177108,10.60660172,1,91,568.75917,105.875748,35.75149595,13.49398102,9.314470604,37.45584412,393.3472181,0.06486377408,2.429527411,0.9544971362
4836,414,3983.146786,37,16,448.7119881,85.4239762,0.9095882165,22.95911957,0.6993243243,35.99905857,14.95799986,-6.983515162,88.56244584,10.78947368,0.9226408275,1500.651659,38.07823893,15.45046663,1,414,3983.146786,448.7119881,85.4239762,35.99905857,14.95799986,88.56244584,1500.651659,0.05278385888,4.674667644,0.9645620713
4837,152,463.5023804,40,6,194.3210887,82.64217731,0.9944936393,13.91159268,0.6333333333,44.74330612,4.688962139,-1.066812353,85.97056275,3.964654446,0.782210521,390.394989,40.11183143,6,1,152,463.5023804,194.3210887,82.64217731,44.74330612,4.688962139,85.97056275,390.394989,0.02056572616,1.768047052,0.9612845917
4838,97,638.2669075,13,11,109.5770321,36.15406428,0.540930434,11.11324596,0.6783216783,12.43930476,10.46229293,-27.2822187,38.76345597,6.857142857,0.8852220042,412.6291992,14.76461965,11,1,97,638.2669075,109.5770321,36.15406428,12.43930476,10.46229293,38.76345597,412.6291992,0.06455453464,2.502356861,0.9326842351
4839,597,8072.322323,37,23,676.5895542,96.17910847,0.8442940528,27.57034654,0.7015276146,38.2033964,20.47244241,8.720731103,105.7401154,15.73684211,0.8823665637,2396.451024,38.32744602,22.32349271,1,597,8072.322323,676.5895542,96.17910847,38.2033964,20.47244241,105.7401154,2396.451024,0.05339428451,5.645917804,0.9095801355
4841,2435,50881.80859,77,56,2939.91624,205.8324795,0.7375731756,55.68068149,0.564703154,72.24270458,48.78312987,14.88229293,243.7056275,26.62309647,0.8282548894,7880.110352,78.77179781,53.91023629,1,2435,50881.80859,2939.91624,205.8324795,72.24270458,48.78312987,243.7056275,7880.110352,0.04099848891,9.991562465,0.8445946923
4842,120,800.0589291,15,13,137.3005141,40.60102817,0.7707497122,12.36077446,0.6153846154,15.88644992,10.12186156,-30.27857867,43.45584412,7.933333333,0.8739952709,486.2814716,16.64313927,11.40423496,1,120,800.0589291,137.3005141,40.60102817,15.88644992,10.12186156,43.45584412,486.2814716,0.06354550935,2.761423749,0.9343053618
4843,90,444.0117617,17,8,97.07308057,37.14616114,0.8794305807,10.7047447,0.6617647059,15.75614401,7.500352433,7.361920967,38.38477631,5.294117647,0.9271365395,329.379536,17.46409532,8,1,90,444.0117617,97.07308057,37.14616114,15.75614401,7.500352433,38.38477631,329.379536,0.06108357985,2.344679549,0.9677316038
4844,313,2396.118897,36,13,337.6138734,78.22774681,0.9395496321,19.96306533,0.6688034188,34.64633124,11.86334543,-7.193027061,80.6629509,8.666666667,0.9270946032,1103.513292,36.49538705,12.68351396,1,313,2396.118897,337.6138734,78.22774681,34.64633124,11.86334543,80.6629509,1103.513292,0.04810565429,3.88034403,0.9698101289
4845,257,2093.478805,29,14,288.4778264,66.95565271,0.8881903416,18.08929415,0.6330049261,27.21911466,12.50652171,4.591268949,70.52691193,8.862068966,0.8908830299,956.2960359,29.2744664,13.86375296,1,257,2093.478805,288.4778264,66.95565271,27.21911466,12.50652171,70.52691193,956.2960359,0.05166820649,3.643999049,0.9493631703
4846,144,726.7551005,24,10,166.3207627,53.64152536,0.9401835057,13.54055001,0.6,24.23270975,8.255319058,10.85606321,56.21320344,5.76,0.8657968956,519.6324364,24.99974219,9.625462839,1,144,726.7551005,166.3207627,53.64152536,24.23270975,8.255319058,56.21320344,519.6324364,0.04557071279,2.561675749,0.9542513516
4850,106,383.1739807,26,12,185.551333,59.102666,0.9361624245,11.61737456,0.3397435897,25.15729299,8.844494042,-11.56237466,59.59797975,4.676280022,0.571270485,393.4786072,27.85677058,10.22547203,1,106,383.1739807,185.551333,59.102666,25.15729299,8.844494042,59.59797975,393.4786072,0.02984302129,1.778583778,0.991689085
4851,1403,22849.91016,56,48,1822.340165,156.680331,0.7468487103,42.26529405,0.5219494048,54.66940583,36.3548262,27.48768961,188.9299782,20.75851631,0.7698891933,4544.110352,60.16459877,41.70958707,1,1403,22849.91016,1822.340165,156.680331,54.66940583,36.3548262,188.9299782,4544.110352,0.03930573502,7.426031662,0.8293037054
4852,73,258.4859009,12,13,100.6415046,36.28300919,0.5529059017,9.64087583,0.4679487179,12.648816,10.53954625,-66.06967883,40.04163056,4.583130836,0.7253468665,240.2948608,13.92838529,11.61833159,1,73,258.4859009,100.6415046,36.28300919,12.648816,10.53954625,40.04163056,240.2948608,0.04553017834,1.82310258,0.9061321599
4854,178,1168.410668,24,12,193.8361534,53.67230671,0.889404794,15.05445578,0.6180555556,22.5314128,10.29956972,-14.92601245,56.69848481,7.04,0.9183013433,650.5237149,24.7386288,11.40859468,1,178,1168.410668,193.8361534,53.67230671,22.5314128,10.29956972,56.69848481,650.5237149,0.05537032799,3.1394137,0.946626826
4856,170,882.7173462,26,22,319.0431942,71.08638845,0.1810840203,14.71226436,0.2972027972,18.95757632,18.64416264,76.7410863,73.42640687,6.668424606,0.5328432108,608.1470947,27.01851184,19.39208613,1,170,882.7173462,319.0431942,71.08638845,18.95757632,18.64416264,73.42640687,608.1470947,0.03153148092,2.315243347,0.9681311054
4857,163,1180.060741,20,12,181.5416874,49.08337488,0.8114091414,14.40618082,0.6791666667,19.13837778,11.18597178,-7.651271665,52.42031022,8.15,0.8978654011,636.6364399,20.88032535,12,1,163,1180.060741,181.5416874,49.08337488,19.13837778,11.18597178,52.42031022,636.6364399,0.05931826379,3.109481789,0.9363427014
4858,8379,304092.0312,150,103,10634.9371,393.8742029,0.8580602104,103.2883059,0.5423300971,150.8851882,77.48695218,16.55710864,506.8193719,46.21898651,0.7878748995,26823.3125,157.0582411,88.28387037,1,8379,304092.0312,10634.9371,393.8742029,150.8851882,77.48695218,506.8193719,26823.3125,0.03262013678,16.53251723,0.7771490688
4860,13797,654065.625,192,131,18153.72328,516.4465511,0.8053450334,132.5401298,0.5485448473,179.6855294,106.5187241,-24.35436099,718.6194078,60.36767578,0.7600093816,44108.45312,209.5666059,125.8222587,2,14259,658232.5815,18727.11606,608.2321121,212.6188274,128.1135437,820.1168825,45577.17505,0.026716944,19.19931448,0.741640765
4862,136,684.8994141,26,15,223.042858,61.08571601,0.8498674408,13.15904928,0.3487179487,22.87308078,12.05403399,-13.56416554,61.18376618,6.470560074,0.6097482843,487.7045288,26.68332801,15,1,136,684.8994141,223.042858,61.08571601,22.87308078,12.05403399,61.18376618,487.7045288,0.03633009179,2.222811842,0.9983974479
4863,994,10954.58691,65,34,1516.180621,154.3612418,0.9293647954,35.57527382,0.4497737557,68.02810055,25.11343526,7.091420217,191.7584053,14.06306458,0.6555947136,3285.749023,65.06792763,33.30981542,1,994,10954.58691,1516.180621,154.3612418,68.02810055,25.11343526,191.7584053,3285.749023,0.02703196183,5.183605893,0.8049777091
4864,68,339.8156054,11,10,81.38827462,31.77654924,0.6895588625,9.304852983,0.6181818182,11.83132876,8.568599001,-35.81024904,34.14213562,5.230769231,0.8355011864,297.0602832,13.60146896,10,1,68,339.8156054,81.38827462,31.77654924,11.83132876,8.568599001,34.14213562,297.0602832,0.05833477759,1.991673888,0.9307135789
4865,291,2205.942627,19,26,361.89108,71.78216004,0.788158627,19.24870665,0.5890688259,25.85259822,15.91155445,75.12675451,78.52691193,9.69443512,0.8041093469,955.1916504,29.68098876,18.36728328,1,291,2205.942627,361.89108,71.78216004,25.85259822,15.91155445,78.52691193,955.1916504,0.04719064905,3.705735942,0.9141090394
4866,354,2975.873641,37,14,381.3256811,81.65136224,0.9343695247,21.23032734,0.6833976834,35.92615122,12.80068437,-9.200270374,85.9411255,9.567567568,0.9283403073,1289.448145,38.07823893,13.81877807,1,354,2975.873641,381.3256811,81.65136224,35.92615122,12.80068437,85.9411255,1289.448145,0.04792931124,4.119098952,0.9500848607
4867,115,414.8894043,25,7,141.3552309,53.71046186,0.9753172113,12.10051849,0.6571428571,26.86329093,5.931639554,-4.253958991,59.49137803,4.667316437,0.8135531967,341.3024292,25.49472456,7,1,115,414.8894043,141.3552309,53.71046186,26.86329093,5.931639554,59.49137803,341.3024292,0.03249299792,1.933053222,0.9028276641
4868,125,609.2598877,16,15,185.053328,49.10665595,0.7382683408,12.61566261,0.5208333333,17.10270365,11.53589541,-41.61395916,52.24873734,6.265782356,0.675480962,405.2261658,18.02749262,15,1,125,609.2598877,185.053328,49.10665595,17.10270365,11.53589541,52.24873734,405.2261658,0.04578871057,2.392402312,0.9398630176
4870,1106,14808.47266,47,43,1463.275322,143.5506436,0.7422673641,37.52603012,0.5472538347,49.08679402,32.89324931,-42.45913865,168.0304833,17.07385063,0.7558386201,3603.602051,58.00849731,37.35247325,1,1106,14808.47266,1463.275322,143.5506436,49.08679402,32.89324931,168.0304833,3603.602051,0.03917229118,6.582139017,0.8543131035
4871,896,6087.817383,175,23,2247.428314,355.8566276,0.996500692,33.77606597,0.2226086957,180.5848045,15.09409307,2.819630819,358.5746391,8.697439194,0.3986778998,3089.004395,175.0678922,22.02443883,1,896,6087.817383,2247.428314,355.8566276,180.5848045,15.09409307,358.5746391,3089.004395,0.006968653481,2.498782407,0.992419956
4872,372,1678.453491,68,10,542.4689177,139.9378355,0.9934545934,21.76338923,0.5470588235,71.19316218,8.132232248,-1.042070821,148.4619408,5.808157921,0.6857535756,1211.990356,68.00709568,10,1,372,1678.453491,542.4689177,139.9378355,71.19316218,8.132232248,148.4619408,1211.990356,0.01687767706,2.505692692,0.9425839021
4874,156,1112.516498,19,11,161.6500174,46.30003488,0.844036818,14.09345128,0.7464114833,19.38255493,10.39457796,-14.81496741,47.79898987,7.95,0.965047839,598.4626419,19.92417578,11,1,156,1112.516498,161.6500174,46.30003488,19.38255493,10.39457796,47.79898987,598.4626419,0.06827900138,3.263667295,0.9686404462
4875,343,2721.851562,34,24,480.8623082,84.72461637,0.791151229,20.89787463,0.4203431373,28.66719929,17.53344903,14.51083097,95.98275606,10.14470387,0.713301904,1159.692383,34.36497984,21.81403129,1,343,2721.851562,480.8623082,84.72461637,28.66719929,17.53344903,95.98275606,1159.692383,0.03723125603,3.573558565,0.8827066429
4876,153,860.4952393,19,14,191.228521,50.45704208,0.7957033757,13.95727948,0.5751879699,18.95061015,11.47812876,6.232418311,55.49137803,7.214748383,0.8000898567,498.3366089,20.24842904,11.84721842,1,153,860.4952393,191.228521,50.45704208,18.95061015,11.47812876,55.49137803,498.3366089,0.04968672947,2.757185088,0.9092771504
4877,298,2127.903809,40,17,469.8382622,90.67652434,0.9066151779,19.47884453,0.4382352941,35.55015885,15.00068933,-10.13456221,98.77564928,9.136394501,0.634260817,1014.325317,41.23104801,17,1,298,2127.903809,469.8382622,90.67652434,35.55015885,15.00068933,98.77564928,1014.325317,0.03054333657,3.016937901,0.9180048424
4878,163,971.8652954,23,17,203.1957787,58.39155735,0.8772083695,14.40618082,0.4168797954,22.59981374,10.85039338,-27.85366871,52.52691193,7.643018723,0.8021820191,563.2774048,26.07592781,12.67275171,1,163,971.8652954,203.1957787,58.39155735,22.59981374,10.85039338,52.52691193,563.2774048,0.059077739,3.103171194,1.111650299
4879,240,1434.274292,30,14,323.2535976,69.5071952,0.915139521,17.48077489,0.5714285714,31.38630183,12.65298798,1.542926545,77.32590181,7.660471916,0.7424511337,787.5879517,30.06643446,14,1,240,1434.274292,323.2535976,69.5071952,31.38630183,12.65298798,77.32590181,787.5879517,0.04013851071,3.103746538,0.8988863185
4880,389,3813.778564,21,35,469.3206229,82.6412458,0.7517656236,22.25511588,0.5292517007,28.33500043,18.68496055,73.37998928,85.32590181,12.51726151,0.8288576743,1270.221802,35.05670563,19.75141727,1,389,3813.778564,469.3206229,82.6412458,28.33500043,18.68496055,85.32590181,1270.221802,0.0534303264,4.558990784,0.9685364473
4881,81,368.0899392,16,8,94.7962379,36.5924758,0.8880165421,10.1554125,0.6328125,15.45777633,7.107663415,-4.294192032,39.55634919,5.0625,0.8544642888,297.9309278,16.12447711,7.81849987,1,81,368.0899392,94.7962379,36.5924758,15.45777633,7.107663415,39.55634919,297.9309278,0.05176695439,2.047711724,0.92507212
4882,1541,21038.77344,106,37,2907.952531,238.905063,0.9534398077,44.2951706,0.3929117797,102.8502512,31.01792604,-5.01046727,316.5756852,17.40884972,0.5299261193,5254.39502,108.9070032,37,1,1541,21038.77344,2907.952531,238.905063,102.8502512,31.01792604,316.5756852,5254.39502,0.01537614719,4.867714332,0.7546538606
4883,196,1534.275312,15,20,209.3589281,52.71785614,0.8349629961,15.79730834,0.6533333333,21.43065481,11.7934199,59.8306703,55.49137803,9.238095238,0.9361912664,778.0801412,23.02122162,12.55896372,1,196,1534.275312,209.3589281,52.71785614,21.43065481,11.7934199,55.49137803,778.0801412,0.06365097369,3.532080243,0.950018868
4884,206,1262.464966,25,16,267.3327516,60.66550324,0.8094222546,16.19528778,0.515,23.8263103,13.99145402,8.254352804,66.66904756,7.853429794,0.7705752428,680.5591431,25.17926182,15.25548397,1,206,1262.464966,267.3327516,60.66550324,23.8263103,13.99145402,66.66904756,680.5591431,0.04634668955,3.08988965,0.9099500512
4885,75,305.5198856,15,8,83.33942525,34.6788505,0.8874206197,9.772050238,0.625,14.8794724,6.858850023,14.31566369,36.14213562,4.8,0.8999342121,275.440344,16.15539738,8,1,75,305.5198856,83.33942525,34.6788505,14.8794724,6.858850023,36.14213562,275.440344,0.05741609355,2.07514024,0.959513042
4886,266,1840.758301,25,21,356.2924605,69.584921,0.7313327801,18.40330728,0.5066666667,24.36523761,16.61759873,29.65032692,78.49747468,8.856816292,0.746577684,902.5888062,26.41877833,18.00221106,1,266,1840.758301,356.2924605,69.584921,24.36523761,16.61759873,78.49747468,902.5888062,0.04316882877,3.388644043,0.8864606318
4887,136,792.3358472,22,9,147.8041822,47.60836439,0.9145483742,13.15904928,0.6868686869,20.94387064,8.471304329,-6.126367667,49.79898987,6.318181818,0.9201363451,506.3484394,22.36036328,9,1,136,792.3358472,147.8041822,47.60836439,20.94387064,8.471304329,49.79898987,506.3484394,0.05484004989,2.730979089,0.9560106442
4888,403,2886.125977,38,21,633.0427243,97.08544856,0.9215145235,22.65205369,0.5050125313,42.06894128,16.33721663,-8.665007315,113.2964646,9.16300869,0.6366079011,1346.50647,39.84835155,20.23412247,1,403,2886.125977,633.0427243,97.08544856,42.06894128,16.33721663,113.2964646,1346.50647,0.03139585615,3.557039503,0.8569150762
4889,171,635.7664185,38,9,218.9888985,78.97779697,0.9888644637,14.75547228,0.5,40.33814649,6.003079594,-5.294759848,83.87005769,4.806175232,0.7808615011,539.1764526,38.05259423,7.642589773,1,171,635.7664185,218.9888985,78.97779697,40.33814649,6.003079594,83.87005769,539.1764526,0.02430984708,2.038868277,0.9416685662
4891,148,1048.899247,18,11,163.9139882,45.82797647,0.8049712529,13.72732504,0.7474747475,18.08006719,10.72715362,-0.9494731518,47.76345597,8.222222222,0.9029125677,549.0050311,18.68089731,10.95814168,1,148,1048.899247,163.9139882,45.82797647,18.08006719,10.72715362,47.76345597,549.0050311,0.06487393321,3.098603252,0.9594778171
4892,112,732.5146871,16,11,121.0790269,38.15805377,0.727382654,11.94164264,0.6363636364,14.5649088,9.994907736,-2.255813588,40.04163056,7,0.9250156933,434.7575139,16.12447711,10.77063867,1,112,732.5146871,121.0790269,38.15805377,14.5649088,9.994907736,40.04163056,434.7575139,0.06985452019,2.797088891,0.9529595382
4893,1142,17527.8418,51,42,1418.312343,144.6246852,0.8438017404,38.13187066,0.533146592,53.41661054,28.66629281,-28.91873397,162.3380951,19.56531143,0.8051823041,3724.41748,56.58460826,31.78990416,1,1142,17527.8418,1418.312343,144.6246852,53.41661054,28.66629281,162.3380951,3724.41748,0.04333364415,7.034701246,0.8908856858
4894,706,6509.678711,58,31,1081.239488,135.4789758,0.8909450065,29.98177978,0.3926585095,49.39697477,22.43172022,-17.59142592,160.9299782,11.77609921,0.652954325,2380.79541,61.03260084,30.18188887,2,753,6653.706421,1156.576295,168.1525907,64.27016367,28.50908913,194.1431816,2552.056183,0.02726031037,4.387001153,0.8661266871
4895,173,1177.835446,23,11,186.0096748,52.01934968,0.8794472479,14.84151075,0.6837944664,21.71302848,10.3353226,-6.772809645,54.627417,7.52173913,0.9300591496,635.8421178,23.76920828,11,1,173,1177.835446,186.0096748,52.01934968,21.71302848,10.3353226,54.627417,635.8421178,0.05797286605,3.166907928,0.9522571729
4896,7845,274566.25,139,118,10043.38822,384.7764469,0.7091430553,99.94280479,0.4782953298,127.5995157,89.96590484,31.84103267,521.7188668,44.5727005,0.7811108986,25127.91016,142.4109217,100.8791497,1,7845,274566.25,10043.38822,384.7764469,127.5995157,89.96590484,521.7188668,25127.91016,0.02882171791,15.03683401,0.737516834
4897,376,4679.925856,23,28,440.6869687,75.37393735,0.6600097464,21.88008384,0.5838509317,25.8394297,19.41205337,76.89775744,80.87615434,13,0.853213339,1614.850309,30.46290944,21.08709961,1,376,4679.925856,440.6869687,75.37393735,25.8394297,19.41205337,80.87615434,1614.850309,0.05748398405,4.649083566,0.9319673761
4898,3714,95075.04688,104,58,4567.12733,263.2546602,0.8572927578,68.76635565,0.6157161804,99.29180088,51.11832056,2.676303769,310.0904038,32.60822296,0.8132026396,11943.02051,109.4164555,55.4871722,1,3714,95075.04688,4567.12733,263.2546602,99.29180088,51.11832056,310.0904038,11943.02051,0.0386247113,11.97715232,0.8489610028
4899,92,600.4368959,12,12,112.0054572,37.01091438,0.5677879256,10.82303276,0.6388888889,12.6159659,10.38514613,40.04465495,40.79898987,6.923076923,0.8213885493,408.4039357,15.62040941,10.3051794,1,92,600.4368959,112.0054572,37.01091438,12.6159659,10.38514613,40.79898987,408.4039357,0.05526994163,2.254957789,0.9071527138
4900,167,1187.522023,24,13,192.7511165,56.50223296,0.7855692152,14.58187244,0.5352564103,20.15093538,12.46887074,9.15713135,57.45584412,7.130434783,0.8664022448,647.2025968,24.18671567,12.39011509,1,167,1187.522023,192.7511165,56.50223296,20.15093538,12.46887074,57.45584412,647.2025968,0.05058806315,2.906579871,0.9834027124
4902,122,730.420292,18,9,130.7725565,42.54511301,0.8537233752,12.46335526,0.7530864198,17.53705863,9.132016394,10.15738278,44.14213562,6.777777778,0.9329174504,459.9688006,18.97311926,9,1,122,730.420292,130.7725565,42.54511301,17.53705863,9.132016394,44.14213562,459.9688006,0.0626113617,2.76379922,0.9638209029
4903,224,1285.281738,33,13,337.707422,74.41484391,0.9231361401,16.88803298,0.5221445221,31.04106726,11.93445948,4.876544086,75.66904756,7.358717918,0.6632960529,751.802124,33.24150038,13,1,224,1285.281738,337.707422,74.41484391,31.04106726,11.93445948,75.66904756,751.802124,0.03912113833,2.960259277,0.9834251429
4904,117,638.7905062,11,18,138.1395365,44.27907296,0.8958690024,12.20528684,0.5909090909,18.90291885,8.398912316,-70.40690197,46.627417,6.333333333,0.8469696872,453.654659,19.72243186,10.03466304,1,117,638.7905062,138.1395365,44.27907296,18.90291885,8.398912316,46.627417,453.654659,0.05381497544,2.509253301,0.9496359826
4905,368,3470.936283,36,15,390.2365856,80.47317117,0.9056232029,21.64606552,0.6814814815,33.5916943,14.24567534,10.91092368,83.35533906,10.22222222,0.943017681,1323.358394,37.10794321,15,1,368,3470.936283,390.2365856,80.47317117,33.5916943,14.24567534,83.35533906,1323.358394,0.05296402402,4.41483418,0.965423116
4906,76,176.4909973,30,5,101.6929522,59.38590434,0.9944653134,9.836981519,0.5066666667,30.85054725,3.241325393,2.009184079,55.27817459,3.052631378,0.7473477599,259.8764648,30.06643446,3.990271773,1,76,176.4909973,101.6929522,59.38590434,30.85054725,3.241325393,55.27817459,259.8764648,0.0248717421,1.374864502,1.074310155
4907,1617,16851.30859,62,73,3035.820272,213.6405437,0.663704487,45.3743137,0.3572691118,70.73980485,52.91301248,-20.5102054,327.3980156,13.30146027,0.5326402274,5300.89209,79.70439099,60.21150462,2,2063,22791.2749,3540.47381,297.9476196,99.32655678,73.87497066,419.3097039,7263.204447,0.01508543835,4.93894258,0.7105669552
4908,397,5256.539008,29,25,470.6114862,79.22297247,0.6237943569,22.48279563,0.5475862069,27.2016782,21.26051915,30.47330185,85.81118318,14.55555556,0.84358332,1772.541949,29.2744664,23.07441714,1,397,5256.539008,470.6114862,79.22297247,27.2016782,21.26051915,85.81118318,1772.541949,0.05391414551,4.626436617,0.9232243343
4909,194,507.2764893,63,6,276.8050874,127.6101747,0.998391365,15.71650316,0.5132275132,71.03663691,4.027647235,0.6493092179,131.8700577,3.419142723,0.7008541709,658.6502075,63.0078572,6,1,194,507.2764893,276.8050874,127.6101747,71.03663691,4.027647235,131.8700577,658.6502075,0.01115602137,1.471145182,0.9676963594
4910,570,8999.615755,26,30,597.5076562,86.01531246,0.6582921479,26.93968338,0.7307692308,31.30648113,23.56634639,66.11664293,90.08326112,18.41935484,0.9539626715,2387.917748,31.06429836,23.61019873,1,570,8999.615755,597.5076562,86.01531246,31.30648113,23.56634639,90.08326112,2387.917748,0.07024034825,6.327479633,0.9548423469
4911,855,10114.35645,45,33,1044.38471,120.7694205,0.7655999809,32.99423905,0.5757575758,44.38592818,28.55421894,-8.341495572,140.0243866,15.09118271,0.8186638425,2762.967773,45.27612761,30.00179051,1,855,10114.35645,1044.38471,120.7694205,44.38592818,28.55421894,140.0243866,2762.967773,0.04360725575,6.106079238,0.8624884812
4912,1793,29052.92526,93,30,2133.519961,206.0399224,0.9660847367,47.77989644,0.6426523297,96.59770581,24.94396706,4.416662796,227.9655121,19.24731183,0.8403952307,6603.512017,93.26175199,30,1,1793,29052.92526,2133.519961,206.0399224,96.59770581,24.94396706,227.9655121,6603.512017,0.03450181885,7.865224803,0.9038205845
4913,939,8539.201172,77,31,1754.862239,173.7244784,0.962944234,34.57704343,0.3933808127,82.32923575,22.20424252,0.3148561421,217.0426766,11.61536121,0.5350847371,3153.550537,77.00572493,30.93470722,1,939,8539.201172,1754.862239,173.7244784,82.32923575,22.20424252,217.0426766,3153.550537,0.01993312174,4.326338095,0.8004162185
4914,243,2000.016423,24,17,257.9131155,61.82623095,0.8719165483,17.58969043,0.5955882353,25.49957097,12.48597976,29.65803126,62.52691193,9.307692308,0.9421777545,939.1350181,27.45900859,13.46694471,1,243,2000.016423,257.9131155,61.82623095,25.49957097,12.48597976,62.52691193,939.1350181,0.06215446218,3.886326583,0.9887939295
4915,99,362.7841187,20,13,169.989591,49.97918202,0.7904398152,11.22723096,0.3807692308,19.03032679,11.65683089,-17.76908162,53.73401872,4.738821983,0.5823886005,342.709198,21.54052984,11.91970102,1,99,362.7841187,169.989591,49.97918202,19.03032679,11.65683089,53.73401872,342.709198,0.03428755759,1.842408261,0.9301217965
4916,120,867.3413718,12,14,133.2226928,39.44538562,0.6504717608,12.36077446,0.7142857143,14.51714601,11.02621429,71.97974988,41.79898987,8.066666667,0.9007474438,519.2188208,15.26397936,12,1,120,867.3413718,133.2226928,39.44538562,14.51714601,11.02621429,41.79898987,519.2188208,0.06868306585,2.870882774,0.9436923175
