roi_number,Area,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RepresentativeWidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,numBlobs,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,Area_over_PerimeterSquared,Area_over_Perimeter,summedConvexPerimeter_over_Perimeter
614,105,669.421034602425,14,10,113.56860585369353,37.13721170738701,0.7421535951799171,11.562445770562215,0.75,14.36018598943088,9.624625187367283,3.266572836674129,38.72792206135786,7.5,0.9245512807938123,418.00675681617264,15.231454719269806,10.0,1,105,669.421034602425,113.56860585369353,37.13721170738701,14.36018598943088,9.624625187367283,38.72792206135786,418.00675681617264,0.07000690981311641,2.7112221469988813,0.9589260081795601
615,161,1474.0614530031107,15,16,172.86280331892013,45.72560663784039,0.4343870080589081,14.317526556719258,0.6708333333333333,15.506608654809714,13.96721075323696,73.77282581176019,47.4558441227157,10.0625,0.9313744594490113,716.8925543544447,16.552944637734647,14.840398499279209,1,161,1474.0614530031107,172.86280331892013,45.72560663784039,15.506608654809714,13.96721075323696,47.4558441227157,716.8925543544447,0.07149019313957111,3.3926274619343264,0.9635400546158003
616,238,2613.15058931721,18,17,252.52564728085568,55.05129456171144,0.37662597213099736,17.407785949022028,0.7777777777777778,18.280281207914044,16.93422023823414,25.760912565887168,58.04163056034261,13.055555555555555,0.9424785266872301,1077.525726288737,20.248429040237504,16.94713625515757,1,238,2613.15058931721,252.52564728085568,55.05129456171144,18.280281207914044,16.93422023823414,58.04163056034261,1077.525726288737,0.07064765451627468,4.100505063388335,0.9484794625898338
617,440,6700.36263163753,26,24,458.20002407411255,74.40004814822493,0.3393477546284925,23.66908109081279,0.7051282051282052,24.544402838727976,23.087962316561285,8.47934873762631,77.25483399593904,16.923076923076923,0.9602793035402182,1867.2344489595605,26.171807972889813,23.659468562303253,1,440,6700.36263163753,458.20002407411255,74.40004814822493,24.544402838727976,23.087962316561285,77.25483399593904,1867.2344489595605,0.07372271983562144,5.695436482630058,0.9630471557564388
618,197,1286.8748907267188,26,10,211.60130872380483,58.20261744760964,0.9348852618827916,15.837556323903858,0.7576923076923077,26.822295070572103,9.520575320972192,-5.1624501421277245,61.21320343559643,7.653846153846154,0.9309961322457444,723.0770597791948,26.683328010479304,10.000000000000002,1,197,1286.8748907267188,211.60130872380483,58.20261744760964,26.822295070572103,9.520575320972192,61.21320343559643,723.0770597791948,0.052574604049149584,3.218259933206525,0.9508180291339551
619,363,3390.3020719989845,35,15,391.0742506937971,79.14850138759434,0.9104209582313442,21.498510523728477,0.6914285714285714,34.08890007632395,14.102000688520828,3.8540565145435153,83.11269837220809,10.4,0.9282124797426802,1327.5676387348037,35.22659268106686,15.0,1,363,3390.3020719989845,391.0742506937971,79.14850138759434,34.08890007632395,14.102000688520828,83.11269837220809,1327.5676387348037,0.05254989589275102,4.367563646825151,0.9523033536119755
620,99,697.6953684847332,12,11,108.9028280004,34.80565600080002,0.27821046248831777,11.227230955528665,0.75,11.58578665867629,11.128381418676094,-27.352742369185535,36.14213562373095,7.461538461538462,0.9090673017199917,417.2067715917544,13.03796390735312,11.0,1,99,697.6953684847332,108.9028280004,34.80565600080002,11.58578665867629,11.128381418676094,36.14213562373095,417.2067715917544,0.07578924349122172,2.7391851170797037,0.9630215647231041
621,416,3580.6302269289667,41,15,454.6798541585483,90.35970831709659,0.9415821749016021,23.014509567006368,0.6764227642276422,40.346975840572924,13.588188671862605,-7.190012005219629,95.59797974644665,9.80952380952381,0.9149294744317822,1484.6107673590018,41.43602942416477,14.644453587809533,1,416,3580.6302269289667,454.6798541585483,90.35970831709659,40.346975840572924,13.588188671862605,95.59797974644665,1484.6107673590018,0.04551933425101079,4.351556393799866,0.9452052078585398
622,370,3571.4672483559966,32,16,411.24705548317075,77.49411096634154,0.9082602661202749,21.70480664627101,0.72265625,33.94651527591262,14.203413831247799,3.6700563254981944,83.11269837220809,11.625,0.8997024904294818,1386.3669192204436,32.38819922424556,14.98443417173943,1,370,3571.4672483559966,411.24705548317075,77.49411096634154,33.94651527591262,14.203413831247799,83.11269837220809,1386.3669192204436,0.05356325476671591,4.451786637259796,0.9323979666656409
623,235,1862.5717444970485,24,15,280.5919505696471,61.18390113929418,0.8785442139554656,17.297725082009,0.6527777777777778,26.171520954136504,12.501115780124067,-7.071650287823374,66.76955262170047,9.791666666666666,0.8375151158930679,935.3249955262556,24.73862880422192,14.560727543179329,1,235,1862.5717444970485,280.5919505696471,61.18390113929418,26.171520954136504,12.501115780124067,66.76955262170047,935.3249955262556,0.05271217418172604,3.5195682878309973,0.9163443326623261
624,259,1133.6780006616343,54,9,340.1901933753477,109.38038675069419,0.9897611362308589,18.159544104586082,0.5329218106995884,50.761363819465934,7.245354446139598,-2.940617318415633,116.97665940288702,5.637853570172833,0.7613388188243075,823.7471420562006,54.14748460900701,9.000000000000002,1,259,1133.6780006616343,340.1901933753477,109.38038675069419,50.761363819465934,7.245354446139598,116.97665940288702,823.7471420562006,0.01892785213917976,2.214116912913037,0.9350616380142126
625,193,1389.8929498256844,23,13,225.76217777964393,56.524355559287955,0.8889036238428294,15.67594437773643,0.6454849498327759,24.062272283071696,11.022788722830935,13.524241032344207,60.04163056034261,8.347826086956522,0.8548819022661024,747.3816648812908,24.165366498895224,12.14359639822509,1,193,1389.8929498256844,225.76217777964393,56.524355559287955,24.062272283071696,11.022788722830935,60.04163056034261,747.3816648812908,0.05353679311434388,3.2144363535569296,0.9414193957054555
626,517,7189.011188964643,31,24,566.2714182666473,84.5428365332946,0.7590872936829846,25.65667251667837,0.6948924731182796,32.0921401092141,20.891625328146297,14.935951821800643,89.84062043356595,16.125,0.91298974894854,2188.098965339154,32.310794757994564,22.980619213414876,1,517,7189.011188964643,566.2714182666473,84.5428365332946,32.0921401092141,20.891625328146297,89.84062043356595,2188.098965339154,0.06405382341028058,5.754635236321679,0.9410313077235606
627,188,1309.9132368530438,23,11,211.5721113775219,55.1442227550438,0.8902490600327323,15.471555655790098,0.7430830039525692,23.223440427117648,10.577674488896989,-0.6991892282961345,59.420310216782966,8.173913043478262,0.8885859236170279,689.735631968249,23.53695327096633,11.000000000000002,1,188,1309.9132368530438,211.5721113775219,55.1442227550438,23.223440427117648,10.577674488896989,59.420310216782966,689.735631968249,0.0532461265062224,3.1639013548418053,0.9280366015233052
628,171,1377.9810776808229,18,12,179.4615028416705,46.92300568334096,0.7460274003229094,14.755472278097805,0.7916666666666666,18.182126813053983,12.107755492005754,3.5145266828423587,48.97056274847714,9.5,0.95285059632463,653.0531075014394,18.680897305974735,12.0,1,171,1377.9810776808229,179.4615028416705,46.92300568334096,18.182126813053983,12.107755492005754,48.97056274847714,653.0531075014394,0.07130597471767591,3.4918937092532727,0.9581880021339992
629,164,1343.9471572669333,14,15,170.91884226618484,45.8376845323697,0.6799144548747897,14.450303987687134,0.780952380952381,17.059125818672506,12.509310914324669,-50.009387098353066,47.798989873223334,10.0,0.959519721907491,665.0516995538068,19.10493050348087,13.435028842544401,1,164,1343.9471572669333,170.91884226618484,45.8376845323697,17.059125818672506,12.509310914324669,47.798989873223334,665.0516995538068,0.07178048862659393,3.431034848957586,0.9589676404029546
630,179,1296.1687689935886,21,13,194.2264693710335,50.45293874206695,0.8407703223159211,15.09668435477122,0.6556776556776557,20.79476350146348,11.258117976441264,16.984647549331925,53.45584412271571,8.380952380952381,0.9216045607978068,690.9983546944435,21.840319749606692,12.512285746814218,1,179,1296.1687689935886,194.2264693710335,50.45293874206695,20.79476350146348,11.258117976441264,53.45584412271571,690.9983546944435,0.06264157190190928,3.348558103190351,0.9438245634330429
631,112,718.377520120866,15,11,120.76763410521136,38.535268210422714,0.7443154549503919,11.941642642883693,0.6787878787878788,14.847322162386886,9.91546042126264,-24.826012739899795,39.79898987322333,7.333333333333333,0.9274007959982631,433.16347135968203,16.155397378997282,10.626155459248046,1,112,718.377520120866,120.76763410521136,38.535268210422714,14.847322162386886,9.91546042126264,39.79898987322333,433.16347135968203,0.07070887436685218,2.8141417748733706,0.9682473935437532
632,113,448.3072615122319,18,16,174.26035672559226,51.5207134511845,0.9143777722397761,11.994835078277376,0.3923611111111111,22.23168674654175,9.000766548566526,-27.170397698712684,56.11269837220809,5.120618596304269,0.6484550021778107,378.71974254099746,22.67094829864473,10.639202251549207,1,113,448.3072615122319,174.26035672559226,51.5207134511845,22.23168674654175,9.000766548566526,56.11269837220809,378.71974254099746,0.03588856851332596,2.0138044199985843,0.918164959906866
633,127,991.0415825136799,15,14,140.07546195103873,41.15092390207741,0.4628327650031641,12.716187407449045,0.6047619047619047,13.9176156649064,12.337209403213727,-14.341702604260064,43.45584412271572,9.0,0.906654157916616,543.9366229014832,15.296834737844593,12.679681412792581,1,127,991.0415825136799,140.07546195103873,41.15092390207741,13.9176156649064,12.337209403213727,43.45584412271572,543.9366229014832,0.06725233073220324,2.922506801187948,0.9469594880235348
634,171,1265.4073409271887,20,12,187.87868060994427,49.757361219888594,0.8324177455791203,14.755472278097805,0.7125,20.137110981651468,11.158952330259552,-2.6468514470972906,52.17766952966369,8.55,0.9101618099768001,644.0443847330135,20.880325347597132,12.000000000000002,1,171,1265.4073409271887,187.87868060994427,49.757361219888594,20.137110981651468,11.158952330259552,52.17766952966369,644.0443847330135,0.0628097051624601,3.2772640392224544,0.9536140971493731
635,209,1978.2870739042723,19,19,229.5990702591099,54.198140518219816,0.7066577537594629,16.312788383647018,0.5789473684210527,19.862708250493203,14.0539689373411,-45.30677664670769,58.18376618407356,10.65,0.9102824317369265,929.4139837769945,20.808501989125414,14.849242404917497,1,209,1978.2870739042723,229.5990702591099,54.198140518219816,19.862708250493203,14.0539689373411,58.18376618407356,929.4139837769945,0.06173658854594662,3.5920672329597125,0.931499352358103
636,960,10238.188658661335,72,16,1071.6678250415182,164.3356500830353,0.9803943542464214,34.961549778946534,0.8333333333333334,80.97280160928587,15.955322294422652,-0.4080225138706197,174.39087296526012,13.333333333333334,0.8957999648471372,3371.5981663655134,72.4418041726569,16.000000000000004,1,960,10238.188658661335,1071.6678250415182,164.3356500830353,80.97280160928587,15.955322294422652,174.39087296526012,3371.5981663655134,0.03156630363753078,5.504875247635458,0.9423408879647739
637,128,334.9298664136758,16,46,257.21433853285805,96.42867706571681,0.9953008139908737,12.766152972845846,0.17391304347826086,51.31295861233907,4.968697577205948,74.61312356660248,89.94112549695427,3.4214150429449557,0.4976394423814306,476.13235495947185,47.80132363878366,7.674824910160847,1,128,334.9298664136758,257.21433853285805,96.42867706571681,51.31295861233907,4.968697577205948,89.94112549695427,476.13235495947185,0.01582316416301771,1.4231531937448851,1.0721310916771019
638,262,2851.780731296134,20,17,282.19784955520004,59.39569911040024,0.5941724015483576,18.26441241104166,0.7705882352941177,20.598918698424082,16.568487164924303,-12.82014792181397,64.07716446627535,11.909090909090908,0.9284266354721133,1112.2837674435402,21.931538940534217,17.0,1,262,2851.780731296134,282.19784955520004,59.39569911040024,20.598918698424082,16.568487164924303,64.07716446627535,1112.2837674435402,0.0638108781021533,4.088820130889125,0.9269401916444192
639,166,1265.5382406210883,19,13,182.0022288137651,48.00445762753023,0.7681466293962075,14.538148590038452,0.6720647773279352,18.414871460600367,11.790562843998776,-18.658962640585997,51.2842712474619,8.68421052631579,0.9120767425868203,665.0327512088903,20.615441243510556,13.0,1,166,1265.5382406210883,182.0022288137651,48.00445762753023,18.414871460600367,11.790562843998776,51.2842712474619,665.0327512088903,0.0631160353805221,3.236859878519098,0.9360464029194138
640,195,1534.6680112786137,22,13,210.97745637916972,52.95491275833963,0.8386727746120474,15.756957549709801,0.6818181818181818,21.655351741356544,11.794276290791387,12.847175846688657,56.07716446627535,8.909090909090908,0.9242693667210825,761.1178084980731,22.803282448974628,13.0,1,195,1534.6680112786137,210.97745637916972,52.95491275833963,21.655351741356544,11.794276290791387,56.07716446627535,761.1178084980731,0.062010112665199714,3.4773512864986684,0.9443222256750619
641,105,677.2750162363997,14,11,114.4353264091283,36.87065281825657,0.711051673142678,11.562445770562215,0.6818181818181818,13.95929994995096,9.815338777150245,23.17910975181377,38.55634918610404,7.428571428571429,0.9175488312464353,439.7379963290987,15.263979363899177,10.325105656079913,1,105,677.2750162363997,114.4353264091283,36.87065281825657,13.95929994995096,9.815338777150245,38.55634918610404,439.7379963290987,0.07063134712230888,2.7232868831326664,0.9562796684999677
642,197,1965.0662048204156,17,16,209.49653515656456,49.99307031312904,0.46049195467636983,15.837556323903858,0.7242647058823529,16.935579914836026,15.033102537394726,-4.836988195404004,53.8700576850888,11.588235294117647,0.9403496809757477,826.4333640922976,18.38437168154677,15.67376642843289,1,197,1965.0662048204156,209.49653515656456,49.99307031312904,16.935579914836026,15.033102537394726,53.8700576850888,826.4333640922976,0.0678846127608683,3.6569480053578904,0.9280307551437259
643,237,2446.90797806475,20,19,258.48732745938423,56.974654918768486,0.6042320060691891,17.371176474327626,0.6236842105263158,19.866964882597845,15.830165205708216,42.07739810761322,60.35533905932738,11.333333333333334,0.9168728011907643,994.5587720051858,21.954482671904334,16.78272780023377,1,237,2446.90797806475,258.48732745938423,56.974654918768486,19.866964882597845,15.830165205708216,60.35533905932738,994.5587720051858,0.06506043429624471,3.926744571296941,0.9439869911552351
644,191,1586.2424906750462,21,13,200.7013437558963,50.402687511792564,0.7624844325624923,15.594510349620345,0.6996336996336996,19.53589846006075,12.639854480543143,7.0741471085526655,52.2842712474619,9.095238095238095,0.9516627862357734,734.6386639988195,21.586526632209264,13.0,1,191,1586.2424906750462,200.7013437558963,50.402687511792564,19.53589846006075,12.639854480543143,52.2842712474619,734.6386639988195,0.069870081378932,3.6531062868983173,0.9640124325963388
645,257,1644.4999418282794,31,14,350.16464431805593,74.32928863611201,0.9253312952092624,18.089294154193436,0.5921658986175116,32.952139154023165,12.494119545945129,-1.8899724039781347,83.04772721475248,8.195993727377623,0.7339404596386546,826.9128347176907,31.400510883650423,14.000000000000002,1,257,1644.4999418282794,350.16464431805593,74.32928863611201,32.952139154023165,12.494119545945129,83.04772721475248,826.9128347176907,0.0372629831651561,3.0946060611077972,0.8950189382534752
646,1059,22198.23189087768,44,35,1173.6477801935116,126.29556038702363,0.7023041915316375,36.72003101679705,0.6876623376623376,44.754879542388196,31.859968108642338,10.229132581112651,139.29646455628165,25.261904761904763,0.90231500273906,4548.675724923872,47.53900828242506,31.535915175908546,1,1059,22198.23189087768,1173.6477801935116,126.29556038702363,44.754879542388196,31.859968108642338,139.29646455628165,4548.675724923872,0.0545777681884085,7.602490152017601,0.9066673787402184
647,219,1680.7520696705392,25,12,233.42605056593388,57.85210113186771,0.8805252177737933,16.698486766680407,0.73,24.447086450177174,11.587901979539597,-0.700795195586096,60.04163056034261,8.76,0.9381986263702856,786.2119091630012,25.317946375039366,12.000000000000002,1,219,1680.7520696705392,233.42605056593388,57.85210113186771,24.447086450177174,11.587901979539597,60.04163056034261,786.2119091630012,0.06074900358570627,3.6474692302019043,0.9635331451187956
648,154,1015.388925579001,21,11,167.17177771925873,48.34355543851746,0.8555381425146454,14.002817212590296,0.6666666666666666,19.695308488352325,10.197044815187775,10.939510585332101,50.62741699796952,7.285714285714286,0.9212081255642394,587.3930524082425,21.840319749606696,11.0,1,154,1015.388925579001,167.17177771925873,48.34355543851746,19.695308488352325,10.197044815187775,50.62741699796952,587.3930524082425,0.06008266394775699,3.0418300820319626,0.9548888389952098
649,4395,105049.56583809767,258,64,8997.943281615324,535.8865632306412,0.9315966408063682,74.8056668916937,0.26617005813953487,147.90028581040184,53.76082799948975,-1.5701518892046664,569.2386360737626,30.448452770145465,0.4884449548576176,14493.862573175165,258.32678739783836,62.429881472887665,1,4395,105049.56583809767,8997.943281615324,535.8865632306412,147.90028581040184,53.76082799948975,569.2386360737626,14493.862573175165,0.013563449059256485,7.72083924294712,0.941409330411649
650,271,2301.7402175301218,21,23,307.49835327727504,65.9967065545502,0.8848121110377463,18.575465448360347,0.5610766045548654,27.789083207618965,12.94826742802983,-45.752363153360896,71.25483399593905,10.56,0.8813055325718638,1035.0165896047024,28.424978190950434,13.81530341866595,1,271,2301.7402175301218,307.49835327727504,65.9967065545502,27.789083207618965,12.94826742802983,71.25483399593905,1035.0165896047024,0.05337533645060041,3.8032507382649268,0.9262067266665933
651,554,8524.842565209801,24,31,594.2971392829951,85.59427856599012,0.6705347438880996,26.558891313141824,0.7446236559139785,31.070435504323008,23.05047653718287,-86.79542803617149,92.08326112068522,17.870967741935484,0.9321936172675969,2264.080345310045,31.575296659136853,23.659468562303253,1,554,8524.842565209801,594.2971392829951,85.59427856599012,31.070435504323008,23.05047653718287,92.08326112068522,2264.080345310045,0.06533537406882066,6.016294310796858,0.929531355908534
652,170,1521.447142194757,17,14,181.13484349370293,46.26968698740595,0.5202801746324066,14.712264360219255,0.7142857142857143,16.10020794166061,13.749507260328976,-22.41527029020814,48.04163056034261,9.444444444444445,0.9385273242909223,712.0189854040848,18.027224711931325,14.0,1,170,1521.447142194757,181.13484349370293,46.26968698740595,16.10020794166061,13.749507260328976,48.04163056034261,712.0189854040848,0.07365690106370758,3.538597629122346,0.963116498081575
653,169,1389.631150437885,17,12,174.35468917008276,45.709378340165586,0.722448645058066,14.668929172241665,0.8284313725490197,17.701217991272966,12.23905728455482,-3.9651193234965234,46.970562748477136,9.941176470588236,0.9692885279107161,646.0604775603078,18.38437168154677,12.0,1,169,1389.631150437885,174.35468917008276,45.709378340165586,17.701217991272966,12.23905728455482,46.970562748477136,646.0604775603078,0.0766011302555689,3.59799819527347,0.9731494720413492
654,700,7668.296433129508,35,39,891.991984709661,107.98396941932192,0.6335705510664584,29.854106607209232,0.5128205128205128,37.689827114981426,29.16005091002601,-76.0798577762548,129.6812408671319,13.979189756004018,0.7847604148907756,2283.0450398942166,39.45845207345177,31.47157250915415,1,700,7668.296433129508,891.991984709661,107.98396941932192,37.689827114981426,29.16005091002601,129.6812408671319,2283.0450398942166,0.041623991587928434,5.3978508789656185,0.8326876632061191
655,170,396.9474273716099,45,31,831.0931570060452,114.18631401209062,0.7761223662692035,14.712264360219255,0.12186379928315412,50.44458111336138,31.809461401079652,-9.263870742238893,113.0477272147525,3.068569730879367,0.20454987334080943,694.6876759596937,46.324448534016184,27.812190177091576,1,170,396.9474273716099,831.0931570060452,114.18631401209062,50.44458111336138,31.809461401079652,113.0477272147525,694.6876759596937,0.01330225443806914,1.5037896310560708,1.0100717354111435
656,152,1220.377846225735,17,13,163.8010257053636,44.60205141072723,0.6797626649449917,13.911592676604096,0.6877828054298643,16.411560852754583,12.036766368847958,-16.70573345828491,46.62741699796952,8.61111111111111,0.9279551171639753,629.8127782850528,18.38437168154677,13.0,1,152,1220.377846225735,163.8010257053636,44.60205141072723,16.411560852754583,12.036766368847958,46.62741699796952,629.8127782850528,0.06991347236679112,3.2598846298223885,0.9565627753445899
657,124,885.6673289245224,15,14,138.38027338176192,40.76054676352389,0.5691942479118148,12.565098628628435,0.5904761904761905,14.152426160290666,11.636168407575733,-35.05339586470385,42.87005768508881,7.5625,0.8960814787372924,528.2287125339118,16.12435565298214,12.020815280171309,1,124,885.6673289245224,138.38027338176192,40.76054676352389,14.152426160290666,11.636168407575733,42.87005768508881,528.2287125339118,0.06747044109104798,2.892461701611613,0.9507929068567907
658,185,1722.9017711062024,15,18,195.7126396554087,48.42527931081749,0.5626151925238438,15.347615963921077,0.6851851851851852,17.06457359433256,14.10760556788853,-52.91900000068484,50.2842712474619,10.882352941176471,0.9452634246093127,784.554363593086,18.438465383509694,14.849242404917497,1,185,1722.9017711062024,195.7126396554087,48.42527931081749,17.06457359433256,14.10760556788853,50.2842712474619,784.554363593086,0.0731656790344108,3.6790828505710493,0.9630303494407658
659,442,6899.068366977084,25,24,463.5812133963459,74.16242679269199,0.2436691733198502,23.722813466638858,0.7366666666666667,24.178491476956463,23.44971328166486,29.013710263423206,77.59797974644667,17.72,0.9534467472522561,1977.3078398157688,25.96100388917697,24.0,1,442,6899.068366977084,463.5812133963459,74.16242679269199,24.178491476956463,23.44971328166486,77.59797974644667,1977.3078398157688,0.0734042896308371,5.696024580076002,0.9557262577585082
660,225,1756.6738921322924,24,14,261.1872902599088,60.37458051981763,0.876524958015941,16.925687506432688,0.6696428571428571,25.09903790690967,12.081582899349772,7.5189664557400135,65.52691193458118,9.333333333333334,0.8614507994477884,887.9638763262702,24.330258034444228,13.274947834499498,1,225,1756.6738921322924,261.1872902599088,60.37458051981763,25.09903790690967,12.081582899349772,65.52691193458118,887.9638763262702,0.05240142712735286,3.433703700620424,0.9213707580191268
661,372,5017.516166864599,24,21,388.7581863277864,68.51637265557301,0.47700397771016817,21.76338922689847,0.7380952380952381,23.426566154993324,20.58963558470052,-2.421731123681994,71.35533905932738,15.5,0.956893032951706,1489.3985758300003,24.99974219323865,20.738044126245743,1,372,5017.516166864599,388.7581863277864,68.51637265557301,23.426566154993324,20.58963558470052,71.35533905932738,1489.3985758300003,0.07306173675593351,5.213344998482958,0.9602136792960376
662,801,16563.654566970486,32,32,823.2064475478135,99.41289509562738,0.3292453530380275,31.935323316554435,0.7822265625,32.9017724838247,31.06731460210523,44.76563604614407,103.7401153701776,24.242424242424242,0.973024448953282,3396.321385539674,34.174989042454065,31.819805153394636,1,801,16563.654566970486,823.2064475478135,99.41289509562738,32.9017724838247,31.06731460210523,103.7401153701776,3396.321385539674,0.07442846509175585,7.721217555443988,0.9582878787139446
663,506,6685.309166839079,29,26,567.8246485858568,85.64929717171374,0.7629623999215164,25.38226171238474,0.6710875331564987,32.23741935932071,20.83964969585251,-27.89908440902775,92.42640687119285,16.466666666666665,0.8911201746175893,2088.502072198307,33.421523209927834,22.42924943547075,1,506,6685.309166839079,567.8246485858568,85.64929717171374,32.23741935932071,20.83964969585251,92.42640687119285,2088.502072198307,0.0592322700360035,5.474625890252025,0.9266756122097896
664,162,1368.6871994139533,20,15,182.55095291067002,51.10190582134004,0.6794297796153692,14.361922094451577,0.54,17.815590303108696,13.072020783042715,19.876432272834762,53.2842712474619,8.578947368421053,0.8874234695409863,700.2680968068422,20.099494833900778,14.24184221125699,1,162,1368.6871994139533,182.55095291067002,51.10190582134004,17.815590303108696,13.072020783042715,53.2842712474619,700.2680968068422,0.05705805373252578,3.0402968119361597,0.9590429713116173
665,257,2779.26230087577,20,16,272.793021857055,58.58604371411016,0.6377679126145432,18.089294154193436,0.803125,20.942367000108042,16.130409925199213,-6.063269721921259,61.59188309203678,12.85,0.942106210233887,1057.3461251272192,21.954482671904334,16.0,1,257,2779.26230087577,272.793021857055,58.58604371411016,20.942367000108042,16.130409925199213,61.59188309203678,1057.3461251272192,0.06774639013063191,4.172627740833395,0.9511974755921166
666,220,2174.6366147536346,16,17,231.1246473723611,53.2492947447222,0.5842292502580563,16.73656774376801,0.8088235294117647,18.759163599758576,15.224724796543192,-51.14581359585998,55.798989873223334,11.833333333333334,0.9518673257100168,920.7879520814051,21.213203435596427,16.0,1,220,2174.6366147536346,231.1246473723611,53.2492947447222,18.759163599758576,15.224724796543192,55.798989873223334,920.7879520814051,0.07065941000683104,3.9427237034191007,0.9543057117289381
667,404,5925.305544058148,24,22,419.1401426073164,70.2802852146328,0.3364926151409898,22.680140565547774,0.7651515151515151,23.413088001319675,22.047779641080826,3.2550235494318827,72.76955262170047,16.833333333333332,0.9638780897645948,1675.2217989727596,24.515100871700135,22.0,1,404,5925.305544058148,419.1401426073164,70.2802852146328,23.413088001319675,22.047779641080826,72.76955262170047,1675.2217989727596,0.07629251912522059,5.551772485124829,0.9657924596567418
668,223,1185.1658285667493,36,9,253.93160131050675,76.86320262101366,0.9765717672775382,16.85029431422316,0.6882716049382716,36.916357466100145,7.944103637227414,5.353878210503353,79.17766952966369,6.222222222222222,0.8781892401305197,783.0546543172419,36.49538705166634,8.464306250361721,1,223,1185.1658285667493,253.93160131050675,76.86320262101366,36.916357466100145,7.944103637227414,79.17766952966369,783.0546543172419,0.03557127510484739,2.8164506650003593,0.9707686911928758
669,380,3402.4757435316455,39,15,409.38505379061473,85.77010758122954,0.9249674394072315,21.996159369293583,0.6495726495726496,36.34353206849146,13.81222708590485,4.930053517597202,87.5269119345812,9.743589743589743,0.9282214787312579,1353.7590363591767,39.204467772433276,14.754191332664986,1,380,3402.4757435316455,409.38505379061473,85.77010758122954,36.34353206849146,13.81222708590485,87.5269119345812,1353.7590363591767,0.04960213661006671,4.341521842836374,0.9799284092798257
670,3018,68986.58190810628,85,58,3679.7288044998777,228.45760899975159,0.8563792923975971,61.98900665449255,0.6121703853955375,89.83436776601964,46.3857309236222,0.6905991225416415,267.3563850798539,29.12024742697711,0.8201691375487615,9630.856373826637,88.05653327192879,55.90528605580974,1,3018,68986.58190810628,3679.7288044998777,228.45760899975159,89.83436776601964,46.3857309236222,267.3563850798539,9630.856373826637,0.042221933212409295,11.288303434752773,0.8545059020435063
671,219,1594.3582716968199,25,14,262.72876329859884,61.45752659719768,0.8984540673732844,16.698486766680407,0.6257142857142857,26.384907351312727,11.584755887293351,12.14289814444956,66.07716446627535,8.68,0.8335592846798436,848.5284931057278,26.248548862378417,13.08760696244284,1,219,1594.3582716968199,262.72876329859884,61.45752659719768,26.384907351312727,11.584755887293351,66.07716446627535,848.5284931057278,0.05015812791970353,3.314306867870728,0.9300872259517816
672,159,388.9114161878595,58,5,214.67682269267561,115.35364538535119,0.9978773953108796,14.228319915326999,0.5482758620689655,57.135894574904526,3.7207287299869822,0.6281656005244542,108.72792206135784,3.2075471698113205,0.7406481892440678,474.27311778549864,58.03446696051256,4.9969541350954785,1,159,388.9114161878595,214.67682269267561,115.35364538535119,57.135894574904526,3.7207287299869822,108.72792206135784,474.27311778549864,0.013449772797703966,1.4623658484917277,1.0609385629595154
673,147,1193.6743086702218,16,14,157.66774061195645,43.335481223912865,0.6299289282484242,13.680870333281758,0.65625,15.708210882576132,12.199825698046702,-38.938544758900974,45.45584412271571,8.823529411764707,0.9323403724151073,643.5472477424019,17.463883823812214,12.995979739539601,1,147,1193.6743086702218,157.66774061195645,43.335481223912865,15.708210882576132,12.199825698046702,45.45584412271571,643.5472477424019,0.07114393467793347,3.2339076049968125,0.9533533489537985
674,168,1038.0345726236276,23,10,189.4735634015809,53.94712680316184,0.9179637565232613,14.625465582862905,0.7304347826086957,23.714863604613967,9.406839018474232,-4.187657907302096,57.798989873223334,7.304347826086956,0.8866672320081477,615.3678687692795,23.769208275263694,10.000000000000002,1,168,1038.0345726236276,189.4735634015809,53.94712680316184,23.714863604613967,9.406839018474232,57.798989873223334,615.3678687692795,0.05028851192250548,2.906625191348365,0.9333576057555643
675,197,1350.8848410436112,24,12,226.53791817461394,58.07583634922789,0.9085504106393966,15.837556323903858,0.6840277777777778,25.246320635948287,10.547287667934606,6.88297677731282,62.62741699796952,8.208333333333334,0.8696115934470348,743.9657452104276,25.297492346083263,11.695825622101422,1,197,1350.8848410436112,226.53791817461394,58.07583634922789,25.246320635948287,10.547287667934606,62.62741699796952,743.9657452104276,0.05022699849967591,3.1455871795955925,0.9273228744386952
676,279,3338.4657932147534,19,20,292.2016508684788,58.40330173695759,0.49150122255533696,18.847647942942654,0.7342105263157894,20.279305101425386,17.660778049700046,-59.915529469314016,61.112698372208094,14.15,0.9548200674799715,1163.092441019102,21.260179689431453,18.068303019606848,1,279,3338.4657932147534,292.2016508684788,58.40330173695759,20.279305101425386,17.660778049700046,61.112698372208094,1163.092441019102,0.07470355736084675,4.565335968324374,0.9556655702101571
